ad_id,region_id,ad_price,numpictures,proseller,adoldness,mileage,clime_id,shifter,person_capacity,doorsnumber,color,brand_id,model_id,ccm,highlighted,antiguedad,category_id,msrp,car_type_id,weight,fuel_tank,boot_capacity,fuel,environmental_id,cylinders,drive_id,consump_mixed,top_speed,acceleration,torque,power
14791811,5,26649000,12,1,164,5,6,28,5,5,62,59,569,2999,1,28,9,21539000.0,13,2220.0,85.0,690.0,0,7,6.0,4,9.4,250.0,5.7,500.0,367.0
15532106,2,26990000,7,1,44,0,4,28,5,5,40,59,569,2999,0,43899,9,21539000.0,13,2220.0,85.0,690.0,0,7,6.0,4,9.4,250.0,5.7,500.0,367.0
15614991,11,27675640,6,1,23,0,1,28,5,5,190,59,569,2999,0,43920,9,21539000.0,13,2220.0,85.0,690.0,0,7,6.0,4,9.4,250.0,5.7,500.0,367.0
15637075,20,26850000,12,0,16,5070,6,28,5,5,200,59,569,2999,0,129,9,21539000.0,13,2220.0,85.0,690.0,0,7,6.0,4,9.4,250.0,5.7,500.0,367.0
14792183,3,357000,4,0,198,130000,1,14,5,5,30,69,169,973,0,6814,4,2598900.0,6,1005.0,44.0,260.0,0,7,3.0,1,5.6,155.0,17.0,85.0,58.0
15534622,2,399000,9,1,10,242785,1,14,5,5,0,69,169,973,0,6887,4,2598900.0,6,1005.0,44.0,260.0,0,7,3.0,1,5.6,155.0,17.0,85.0,58.0
15649282,7,598000,11,1,11,114000,1,14,5,5,20,69,346,973,0,6374,4,2598900.0,6,1005.0,44.0,260.0,0,7,3.0,1,5.6,155.0,17.0,85.0,58.0
15680211,12,580000,6,0,3,145329,1,14,5,5,30,69,169,973,0,43941,4,2598900.0,6,1005.0,44.0,260.0,0,7,3.0,1,5.6,155.0,17.0,85.0,58.0
14792320,4,960000,12,1,199,246468,3,14,5,5,0,31,166,1560,0,4988,2,5473000.0,5,1390.0,55.0,460.0,3,4,4.0,1,4.9,185.0,11.3,245.0,109.0
14792636,3,2100000,12,1,239,96600,2,14,5,5,40,83,159,1390,0,1916,4,3730220.0,6,1029.0,45.0,315.0,0,5,4.0,1,5.9,175.0,12.2,132.0,86.0
14793611,14,1890000,8,1,165,77200,3,14,5,3,131,93,173,998,1,3012,4,3180000.0,6,1005.0,42.0,286.0,0,5,3.0,1,4.8,155.0,15.3,93.0,69.0
14794347,4,950000,12,1,198,112000,2,14,5,5,190,36,241,1339,0,5903,4,3769000.0,6,975.0,42.0,380.0,0,4,4.0,1,5.8,170.0,12.0,119.0,83.0
15099241,3,1290000,12,1,126,123294,4,14,5,5,190,36,241,1339,0,4245,4,3769000.0,6,975.0,42.0,380.0,0,4,4.0,1,5.8,170.0,12.0,119.0,83.0
15402303,11,1489000,12,1,43,209000,4,14,5,5,190,36,241,1339,0,4542,4,3769000.0,6,975.0,42.0,380.0,0,4,4.0,1,5.8,170.0,12.0,119.0,83.0
15462271,11,1269000,6,1,28,153740,4,14,5,5,0,36,241,1339,0,4740,4,3769000.0,6,975.0,42.0,380.0,0,4,4.0,1,5.8,170.0,12.0,119.0,83.0
15547990,4,1280000,12,1,8,153136,4,14,5,5,130,36,241,1339,0,4668,4,3769000.0,6,975.0,42.0,380.0,0,4,4.0,1,5.8,170.0,12.0,119.0,83.0
15551115,11,1290000,7,1,7,143554,4,14,5,5,0,36,241,1339,0,4942,4,3769000.0,6,975.0,42.0,380.0,0,4,4.0,1,5.8,170.0,12.0,119.0,83.0
14794375,8,2749000,6,1,204,31000,2,14,5,5,10,19,383,898,0,1185,4,3050000.0,6,1023.0,50.0,320.0,0,6,3.0,1,5.1,168.0,11.1,140.0,90.0
15463973,2,2599000,8,1,29,71065,2,14,5,5,20,19,383,898,0,1757,4,3050000.0,6,1023.0,50.0,320.0,0,6,3.0,1,5.1,168.0,11.1,140.0,90.0
15560673,1,2950000,6,0,5,21000,2,14,5,5,130,19,383,898,0,1139,4,3050000.0,6,1023.0,50.0,320.0,0,6,3.0,1,5.1,168.0,11.1,140.0,90.0
15576506,12,1980000,11,0,36,143000,2,14,5,5,20,19,383,898,0,1935,4,3050000.0,6,1023.0,50.0,320.0,0,6,3.0,1,5.1,168.0,11.1,140.0,90.0
14794410,20,10200000,6,1,240,3,3,7,5,4,190,59,68,1332,0,43705,1,10736810.0,6,1365.0,43.0,420.0,0,7,4.0,1,6.0,230.0,8.3,250.0,163.0
14935658,14,11365172,5,1,205,0,1,15,5,4,130,59,68,1332,0,43740,1,10736810.0,6,1365.0,43.0,420.0,0,7,4.0,1,6.0,230.0,8.3,250.0,163.0
14958096,3,8888000,12,1,120,23782,3,15,5,4,30,59,68,1332,0,527,1,10736810.0,6,1365.0,43.0,420.0,0,7,4.0,1,6.0,230.0,8.3,250.0,163.0
14794485,6,5310000,5,1,250,2,3,25,5,5,60,18,174,1199,0,43705,4,5345000.0,6,1165.0,45.0,300.0,0,7,3.0,1,5.1,188.0,9.8,205.0,110.0
14794786,8,2799000,12,1,204,166938,3,15,2,2,190,13,444,1995,0,5173,3,9581000.0,15,1220.0,55.0,250.0,0,4,4.0,2,7.5,220.0,8.2,200.0,150.0
15531352,4,2990000,5,0,12,143000,2,15,2,2,190,13,444,1995,0,5273,3,9581000.0,15,1220.0,55.0,250.0,0,4,4.0,2,7.5,220.0,8.2,200.0,150.0
14794793,4,5199000,11,1,250,220140,5,15,5,5,50,8,423,1798,0,2646,3,10019410.0,6,1490.0,63.0,480.0,0,5,4.0,1,5.8,230.0,8.2,320.0,170.0
14795007,20,5099000,8,1,250,84900,5,27,5,5,190,13,59,1995,0,1429,2,9517800.0,5,1410.0,51.0,468.0,3,6,4.0,1,4.1,210.0,8.9,330.0,150.0
15599878,18,7980000,4,1,30,34776,5,27,5,5,0,13,59,1995,0,877,2,9517800.0,5,1410.0,51.0,468.0,3,6,4.0,1,4.1,210.0,8.9,330.0,150.0
14795107,6,1490000,10,1,203,235500,4,6,5,4,190,42,338,2720,0,4747,3,13593500.0,12,1790.0,70.0,400.0,3,5,6.0,2,8.0,227.0,8.6,435.0,207.0
15454916,10,1900000,5,1,65,126000,5,6,5,4,40,42,338,2720,0,5588,3,13593500.0,12,1790.0,70.0,400.0,3,5,6.0,2,8.0,227.0,8.6,435.0,207.0
14795484,14,1550000,5,1,202,119608,2,14,5,3,132,29,130,1368,0,3497,4,3350000.0,6,1100.0,45.0,275.0,0,4,4.0,1,5.9,165.0,13.2,115.0,78.0
14795926,11,7499000,6,1,156,22500,6,7,5,4,190,98,226,1968,1,919,6,10900790.0,12,1426.0,66.0,586.0,3,6,4.0,1,4.4,218.0,8.7,340.0,150.0
15402051,20,7990000,12,1,79,52100,6,1,5,4,0,98,43,1968,0,708,6,10900790.0,12,1426.0,66.0,586.0,3,6,4.0,1,4.4,218.0,8.7,340.0,150.0
14796824,8,180000,5,0,142,280000,2,14,5,4,150,76,131,1390,0,5866,4,2945000.0,12,980.0,50.0,510.0,0,7,4.0,1,7.0,186.0,11.2,127.0,98.0
15672087,3,550000,6,0,5,216512,2,14,5,4,0,76,131,1390,0,5954,4,2945000.0,12,980.0,50.0,510.0,0,7,4.0,1,7.0,186.0,11.2,127.0,98.0
14797482,8,490000,6,1,239,176000,1,24,5,5,0,69,229,1598,0,4930,4,3944000.0,5,1300.0,53.0,350.0,0,4,4.0,1,7.2,176.0,14.3,150.0,101.0
14798767,10,1250000,5,1,202,93483,2,14,5,5,10,44,299,1399,0,3863,4,3641000.0,6,1079.0,45.0,270.0,0,4,4.0,1,6.3,177.0,12.3,125.0,97.0
14798999,3,10990000,10,0,164,26000,3,7,4,5,81,8,423,1968,1,426,6,12470510.0,6,1565.0,58.0,465.0,3,6,4.0,4,4.8,234.0,7.4,400.0,190.0
14799262,12,399999,4,1,238,280000,4,15,5,4,0,42,392,2198,0,4717,6,9695000.0,12,1502.0,61.0,452.0,3,4,4.0,1,6.0,220.0,8.9,360.0,155.0
14800623,14,2050000,6,0,237,238000,2,14,5,5,21,83,27,1598,0,2648,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15294799,3,2289000,6,0,105,125000,2,14,5,5,190,83,27,1598,0,2963,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15454098,3,1599990,12,1,29,223290,2,14,5,5,10,83,27,1598,0,2666,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15484628,1,2197777,12,1,58,179863,5,14,5,5,190,83,27,1598,0,2858,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15499050,3,2600000,6,0,20,250000,5,14,5,5,0,83,27,1598,0,2100,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15520173,14,1500000,4,0,14,326000,2,14,5,5,70,83,27,1598,0,2620,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15525515,3,1600000,6,0,12,251509,2,14,5,5,10,83,27,1598,0,2683,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15583892,9,2190000,6,0,33,145421,3,14,5,5,140,83,27,1598,0,3338,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15633010,3,2185000,9,1,17,198500,5,14,5,5,40,83,27,1598,0,2442,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15644007,12,1990000,11,1,13,237000,2,14,5,5,190,83,27,1598,0,2749,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
15669856,16,2200000,12,1,5,168000,3,14,5,5,40,83,27,1598,0,3001,1,5562510.0,6,1310.0,55.0,560.0,3,5,4.0,1,4.5,191.0,11.3,250.0,105.0
14800889,14,1999000,12,1,237,268000,6,25,5,5,190,13,303,2993,0,4413,3,15177100.0,9,1765.0,70.0,500.0,3,4,6.0,2,6.6,232.0,8.6,400.0,197.0
15217811,3,1449999,12,1,55,340500,6,25,5,5,40,13,119,2993,1,4977,3,15177100.0,9,1765.0,70.0,500.0,3,4,6.0,2,6.6,232.0,8.6,400.0,197.0
15349435,16,2190000,8,1,91,304000,5,25,5,5,40,13,303,2993,0,3890,3,15177100.0,9,1765.0,70.0,500.0,3,4,6.0,2,6.6,232.0,8.6,400.0,197.0
15415646,3,2190000,6,1,1,204745,3,25,5,5,190,13,119,2993,1,4088,3,15177100.0,9,1765.0,70.0,500.0,3,4,6.0,2,6.6,232.0,8.6,400.0,197.0
15514052,16,1990000,12,1,51,384500,3,25,5,5,0,13,303,2993,0,3929,3,15177100.0,9,1765.0,70.0,500.0,3,4,6.0,2,6.6,232.0,8.6,400.0,197.0
15559169,17,1850000,6,0,40,250200,6,25,5,5,0,13,303,2993,0,3849,3,15177100.0,9,1765.0,70.0,500.0,3,4,6.0,2,6.6,232.0,8.6,400.0,197.0
15651154,4,1990000,12,1,10,215744,5,25,5,5,190,13,303,2993,0,4732,3,15177100.0,9,1765.0,70.0,500.0,3,4,6.0,2,6.6,232.0,8.6,400.0,197.0
14801392,14,550000,3,0,237,245000,2,14,5,5,0,47,672,1796,0,6848,9,6921000.0,13,1565.0,59.0,370.0,0,3,4.0,4,9.8,165.0,11.9,166.0,120.0
15528026,14,1600000,6,0,11,110000,2,14,5,5,130,47,672,1798,0,43896,9,6921000.0,13,1565.0,59.0,370.0,0,3,4.0,4,9.8,165.0,11.9,166.0,120.0
14801395,14,2750000,6,0,202,191000,5,15,5,5,30,98,264,1984,0,5236,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
14874075,6,99000,0,1,144,1,1,15,5,5,190,98,264,1984,0,4066,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
15299259,2,2490000,9,1,69,220000,5,15,5,5,190,98,264,1984,0,4516,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
15401479,7,2100000,12,0,78,198800,5,15,5,5,0,98,264,1984,0,4877,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
15450958,7,2099999,6,0,66,215000,5,15,5,5,190,98,264,1984,0,5496,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
15468249,5,1200000,6,0,27,220000,5,6,5,5,190,98,264,1984,0,4831,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
15496999,14,2300000,12,1,21,214986,3,15,5,5,40,98,307,1984,0,4260,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
15547773,2,1999999,5,0,43,211000,2,15,5,5,0,98,264,1984,0,4788,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
15558525,7,2050000,4,0,41,197500,1,11,5,5,0,98,264,1984,0,5218,1,7544000.0,6,1242.0,55.0,350.0,0,4,4.0,1,8.1,235.0,7.2,280.0,200.0
14801461,14,1899900,12,0,236,147000,2,14,5,5,0,69,240,1248,0,1918,4,4500000.0,6,1124.0,45.0,285.0,3,5,4.0,1,3.6,177.0,12.3,190.0,95.0
14802470,17,6950000,5,0,245,98540,5,27,5,5,20,13,17,1998,0,1279,6,13280500.0,9,1610.0,60.0,495.0,0,6,4.0,4,6.1,223.0,7.9,270.0,184.0
14803045,7,2790000,9,1,202,123674,5,19,5,5,20,18,205,1560,0,1704,6,8420000.0,9,1615.0,71.0,533.0,3,5,4.0,1,4.5,190.0,12.8,240.0,112.0
15019643,3,1990000,11,1,182,219186,5,19,5,5,50,18,205,1560,0,2733,6,8420000.0,9,1615.0,71.0,533.0,3,5,4.0,1,4.5,190.0,12.8,240.0,112.0
14803087,16,799000,5,1,196,370000,2,14,7,5,40,31,165,1896,0,43707,2,7390000.0,5,1660.0,70.0,810.0,3,4,4.0,1,6.4,164.0,17.2,240.0,90.0
14803846,15,1999000,12,1,236,107600,5,15,5,5,200,46,314,1598,0,3134,1,6410000.0,6,1410.0,58.0,420.0,3,5,4.0,1,4.7,194.0,10.7,300.0,120.0
14804266,2,100000,6,0,162,283224,1,14,5,5,20,36,194,1493,0,43708,1,3990000.0,6,1130.0,55.0,380.0,0,7,4.0,1,6.8,192.0,11.8,134.0,114.0
14804860,17,598000,11,1,236,133000,2,14,5,5,200,70,153,1124,0,5998,4,2730000.0,6,910.0,50.0,245.0,0,3,4.0,1,6.3,158.0,15.2,94.0,60.0
15338069,3,120000,5,0,21,208670,1,14,5,5,10,70,153,1124,0,6383,4,2730000.0,6,910.0,50.0,245.0,0,3,4.0,1,6.3,158.0,15.2,94.0,60.0
15676539,16,599000,10,1,4,156000,2,14,5,5,0,70,153,1124,0,5803,4,2730000.0,6,910.0,50.0,245.0,0,3,4.0,1,6.3,158.0,15.2,94.0,60.0
14805321,8,2099000,6,1,235,99000,2,14,5,5,0,98,23,1390,0,3654,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
14902296,1,2199999,6,0,212,157000,5,14,5,5,190,98,23,1390,0,3039,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15004483,2,1990000,6,1,186,104223,2,14,5,5,30,98,23,1390,0,3399,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15131793,3,2199000,11,1,154,85000,5,14,5,5,190,98,23,1390,0,3309,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15230032,8,1999000,12,1,127,125,5,14,5,5,20,98,23,1390,0,3396,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15257963,4,2199000,3,0,89,183000,2,14,5,5,10,98,23,1390,0,3831,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15356975,17,2499000,6,0,13,157000,2,14,5,5,0,98,23,1390,1,3558,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15469959,3,2090000,12,0,61,108000,5,11,5,5,22,98,23,1390,0,3798,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15471880,3,1990000,12,0,61,169000,2,14,5,5,20,98,23,1390,0,3646,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15496707,2,2190000,11,1,55,103120,3,14,5,5,190,98,23,1390,0,3804,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15522753,9,1970000,12,1,49,206000,3,14,5,5,190,98,23,1390,0,4082,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15530422,18,2290000,6,0,47,125303,2,14,5,5,10,98,23,1390,0,3689,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15540676,4,2099000,6,1,45,190100,3,14,5,5,130,98,23,1390,0,3541,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15581494,3,1899999,12,1,34,125692,2,14,5,5,190,98,23,1390,0,3854,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15587147,3,1899999,12,1,32,99404,2,14,5,5,40,98,23,1390,0,3979,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15606383,12,1940000,12,0,25,168123,2,14,5,5,20,98,23,1390,0,3498,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15613377,20,1999000,11,1,22,140260,5,14,5,5,10,98,23,1390,0,3897,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15640497,17,2199000,6,0,15,160000,2,14,5,5,0,98,23,1390,0,3632,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15652148,14,2190000,6,0,10,154000,5,14,5,5,130,98,23,1390,0,3149,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15661967,9,1999000,6,1,7,50000,2,14,5,5,132,98,23,1390,0,4004,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15678318,4,2099000,12,1,3,196000,2,14,5,5,132,98,23,1390,0,3613,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15680184,11,1899000,6,0,2,196315,2,14,5,5,0,98,23,1390,0,3856,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
15684294,16,2299000,12,1,1,129000,3,14,5,5,130,98,23,1390,0,3980,1,4680000.0,6,1142.0,55.0,350.0,0,5,4.0,1,6.4,172.0,13.9,132.0,80.0
14805532,5,2490000,11,1,160,175719,4,15,4,3,0,87,129,1586,1,2710,4,5017000.0,6,1045.0,42.0,211.0,0,5,4.0,1,6.4,195.0,8.7,160.0,136.0
14805668,15,1599000,12,1,199,138300,4,15,5,5,10,69,231,1686,0,3472,1,5676000.0,9,1280.0,52.0,500.0,3,4,4.0,1,5.3,185.0,12.0,260.0,110.0
15551895,3,1599000,12,1,6,150000,2,15,5,5,40,69,231,1686,0,3420,1,5676000.0,9,1280.0,52.0,500.0,3,4,4.0,1,5.3,185.0,12.0,260.0,110.0
15560964,17,1450000,6,0,5,191700,2,15,5,5,130,69,231,1686,0,3514,1,5676000.0,9,1280.0,52.0,500.0,3,4,4.0,1,5.3,185.0,12.0,260.0,110.0
14805957,3,2500000,8,1,201,196000,4,5,4,2,190,99,408,2400,0,4293,3,12950000.0,2,1684.0,60.0,200.0,3,4,5.0,1,7.9,225.0,9.5,340.0,180.0
14967512,20,2567000,5,0,160,302000,5,5,4,2,190,99,408,2400,0,4790,3,12950000.0,2,1684.0,60.0,200.0,3,4,5.0,1,7.9,225.0,9.5,340.0,180.0
15023429,8,2990000,6,0,146,171210,5,5,4,2,0,99,408,2400,0,4562,3,12950000.0,2,1684.0,60.0,200.0,3,4,5.0,1,7.9,225.0,9.5,340.0,180.0
14806364,20,1900000,6,0,160,292000,1,15,5,5,130,98,15,1968,1,2893,6,9172320.0,9,1581.0,70.0,603.0,3,5,4.0,4,5.3,207.0,10.1,320.0,140.0
14856180,13,2599000,12,1,187,240000,5,15,5,5,0,98,15,1968,0,2845,6,9172320.0,9,1581.0,70.0,603.0,3,5,4.0,4,5.3,207.0,10.1,320.0,140.0
14806957,18,2100000,12,1,235,100294,2,14,5,5,92,70,350,999,0,2040,4,3167000.0,6,975.0,50.0,285.0,0,5,3.0,1,4.3,165.0,14.0,95.0,68.0
15426422,3,2495000,12,1,37,17531,2,14,5,5,10,70,350,999,0,2083,4,3167000.0,6,975.0,50.0,285.0,0,5,3.0,1,4.3,165.0,14.0,95.0,68.0
15576481,14,2090000,12,1,36,98963,2,14,5,5,10,70,350,999,0,2119,4,3167000.0,6,975.0,50.0,285.0,0,5,3.0,1,4.3,165.0,14.0,95.0,68.0
14807170,16,550000,6,1,236,142000,2,14,5,5,20,70,153,1360,0,43708,4,2550000.0,6,970.0,50.0,245.0,0,7,4.0,1,6.6,170.0,13.2,111.0,75.0
15462872,4,133000,6,1,5,125000,2,14,5,3,0,70,153,1360,0,6533,4,2550000.0,6,970.0,50.0,245.0,0,7,4.0,1,6.6,170.0,13.2,111.0,75.0
15479975,4,399000,6,0,23,170656,2,14,5,3,21,70,153,1360,0,6904,4,2550000.0,6,970.0,50.0,245.0,0,7,4.0,1,6.6,170.0,13.2,111.0,75.0
14807311,14,2290000,12,1,235,153000,2,14,4,2,0,98,230,1896,0,4050,1,7898000.0,2,1350.0,55.0,201.0,3,4,4.0,1,5.5,177.0,12.4,250.0,105.0
15303109,7,1399000,10,1,66,221458,2,14,4,2,40,98,230,1896,0,5094,1,7898000.0,2,1350.0,55.0,201.0,3,4,4.0,1,5.5,177.0,12.4,250.0,105.0
15383795,3,2090000,6,0,82,153000,2,14,4,2,190,98,230,1896,0,4600,1,7898000.0,2,1350.0,55.0,201.0,3,4,4.0,1,5.5,177.0,12.4,250.0,105.0
14807410,16,11499999,12,1,160,19000,6,27,5,5,20,13,88,1998,1,458,9,11946000.0,13,1540.0,51.0,470.0,0,6,4.0,4,6.1,224.0,7.4,280.0,192.0
14807438,5,2899000,12,0,200,171000,5,15,7,5,132,70,326,1598,0,2558,2,7740000.0,5,1460.0,60.0,578.0,0,5,4.0,1,7.0,195.0,9.6,240.0,156.0
14807690,8,2270000,6,0,235,266000,5,15,5,5,130,59,64,2143,0,3958,6,10018750.0,9,1635.0,66.0,485.0,3,4,4.0,2,5.9,209.0,9.6,360.0,136.0
14807956,2,4490000,10,1,159,218670,6,25,5,4,190,13,99,2993,1,43709,8,22844000.0,12,1975.0,82.0,500.0,3,5,6.0,2,7.3,245.0,7.3,540.0,245.0
15316330,14,6490000,8,0,24,90000,6,25,5,5,190,13,99,2993,1,2816,8,22844000.0,12,1975.0,82.0,500.0,3,5,6.0,2,7.3,245.0,7.3,540.0,245.0
14808085,2,10150000,7,1,236,5,5,1,4,3,20,62,44,1998,0,64,4,7263000.0,6,1195.0,44.0,211.0,0,7,4.0,1,6.0,235.0,6.8,280.0,192.0
15518839,8,8999000,12,1,52,4797,5,15,4,3,40,62,44,1998,0,186,4,7263000.0,6,1195.0,44.0,211.0,0,7,4.0,1,6.0,235.0,6.8,280.0,192.0
14808623,3,549000,12,1,235,262000,4,14,5,5,130,18,160,1560,0,4508,2,5945000.0,5,1300.0,55.0,550.0,3,4,4.0,1,5.1,183.0,10.8,240.0,109.0
14809349,13,2499990,6,0,200,273322,2,24,7,5,40,63,503,3200,0,4720,9,10660000.0,13,2170.0,90.0,215.0,3,7,4.0,4,10.3,170.0,13.8,373.0,160.0
15517744,4,1450000,4,0,15,467000,2,24,7,5,40,63,503,3200,0,43893,9,10660000.0,13,2170.0,90.0,215.0,3,7,4.0,4,10.3,170.0,13.8,373.0,160.0
14810170,3,2890000,8,1,199,251100,5,7,5,5,190,83,267,1968,0,2406,3,10260710.0,9,1519.0,60.0,603.0,3,5,4.0,1,6.2,218.0,8.9,350.0,170.0
14811163,16,1599000,6,1,198,225000,2,14,5,5,0,63,372,1997,0,43709,6,5999000.0,9,1435.0,60.0,402.0,0,7,4.0,1,9.1,192.0,10.7,176.0,136.0
14811267,6,0,4,0,193,163323,1,14,5,3,30,66,207,998,0,8007,4,998000.0,6,880.0,42.0,206.0,0,7,4.0,1,6.0,150.0,16.4,79.0,54.0
15386302,5,100000,5,0,7,216200,1,14,5,3,0,66,207,998,0,43862,4,998000.0,6,880.0,42.0,206.0,0,7,4.0,1,6.0,150.0,16.4,79.0,54.0
15656186,3,130000,4,0,10,227544,1,14,5,3,0,66,207,998,0,9542,4,998000.0,6,880.0,42.0,206.0,0,7,4.0,1,6.0,150.0,16.4,79.0,54.0
14813038,14,7820000,6,0,235,28000,4,15,5,5,130,98,399,1968,0,1007,9,9083420.0,9,1493.0,58.0,615.0,3,6,4.0,1,4.7,204.0,9.3,340.0,150.0
14813149,5,1990000,4,0,233,212500,5,15,7,5,190,69,273,1686,0,2529,2,6095000.0,5,1605.0,58.0,140.0,3,5,4.0,1,5.7,189.0,12.3,280.0,125.0
15549784,8,1490000,6,0,9,301000,3,15,7,5,0,69,273,1686,0,2993,2,6095000.0,5,1605.0,58.0,140.0,3,5,4.0,1,5.7,189.0,12.3,280.0,125.0
15550839,16,1690000,10,1,2,179000,3,15,7,5,10,69,261,1686,0,3543,2,6095000.0,5,1605.0,58.0,140.0,3,5,4.0,1,5.7,189.0,12.3,280.0,125.0
15558395,4,1530000,6,1,4,193000,4,15,7,5,190,69,273,1686,0,3271,2,6095000.0,5,1605.0,58.0,140.0,3,5,4.0,1,5.7,189.0,12.3,280.0,125.0
14813289,20,4999999,6,0,245,14400,5,25,5,5,10,31,1,1498,0,491,6,8700000.0,9,1527.0,62.0,525.0,0,6,4.0,1,6.5,209.0,9.2,240.0,160.0
14813654,3,2590000,12,1,199,67022,1,14,7,5,50,19,437,1461,0,1921,2,3940000.0,5,1238.0,50.0,207.0,3,5,4.0,1,4.2,169.0,12.4,200.0,90.0
15546815,5,1690000,5,1,3,183442,2,14,7,5,0,19,437,1461,0,2537,2,3940000.0,5,1238.0,50.0,207.0,3,5,4.0,1,4.2,169.0,12.4,200.0,90.0
15569920,17,1599000,6,1,1,253751,2,14,7,5,20,19,437,1461,0,1995,2,3940000.0,5,1238.0,50.0,207.0,3,5,4.0,1,4.2,169.0,12.4,200.0,90.0
14813882,3,2890000,11,1,198,69800,2,14,5,5,132,19,437,1461,0,1618,2,3790000.0,5,1205.0,50.0,827.0,3,5,4.0,1,4.2,169.0,12.4,200.0,90.0
15682614,1,1899000,6,1,1,224000,2,14,5,5,40,19,437,1461,0,2549,2,3790000.0,5,1205.0,50.0,827.0,3,5,4.0,1,4.2,169.0,12.4,200.0,90.0
14813888,3,199000,5,1,161,200000,2,14,5,5,0,31,18,1388,0,5390,1,3645000.0,6,1075.0,55.0,350.0,0,3,4.0,1,6.6,171.0,14.2,125.0,75.0
